model,precision,recall,threshold,average_precision
XGBoost (S2),0.24880382775119617,0.9285714285714286,1.0928665399551392,0.3268092143748066
XGBoost (S2),0.25,0.9285714285714286,1.0997720956802368,0.3268092143748066
XGBoost (S2),0.25120772946859904,0.9285714285714286,1.1007733345031738,0.3268092143748066
XGBoost (S2),0.2524271844660194,0.9285714285714286,1.1025620698928833,0.3268092143748066
XGBoost (S2),0.24878048780487805,0.9107142857142857,1.1031228303909302,0.3268092143748066
XGBoost (S2),0.25,0.9107142857142857,1.103126883506775,0.3268092143748066
XGBoost (S2),0.2512315270935961,0.9107142857142857,1.103850245475769,0.3268092143748066
XGBoost (S2),0.2524752475247525,0.9107142857142857,1.1054736375808716,0.3268092143748066
XGBoost (S2),0.2537313432835821,0.9107142857142857,1.1121927499771118,0.3268092143748066
XGBoost (S2),0.255,0.9107142857142857,1.1129143238067627,0.3268092143748066
XGBoost (S2),0.2562814070351759,0.9107142857142857,1.1150416135787964,0.3268092143748066
XGBoost (S2),0.25757575757575757,0.9107142857142857,1.115635633468628,0.3268092143748066
XGBoost (S2),0.25888324873096447,0.9107142857142857,1.116527795791626,0.3268092143748066
XGBoost (S2),0.2602040816326531,0.9107142857142857,1.1167625188827517,0.3268092143748066
XGBoost (S2),0.26153846153846155,0.9107142857142857,1.1179672479629517,0.3268092143748066
XGBoost (S2),0.26288659793814434,0.9107142857142857,1.120547890663147,0.3268092143748066
XGBoost (S2),0.26424870466321243,0.9107142857142857,1.1255543231964111,0.3268092143748066
XGBoost (S2),0.2604166666666667,0.8928571428571429,1.126597881317139,0.3268092143748066
XGBoost (S2),0.2617801047120419,0.8928571428571429,1.1272547245025637,0.3268092143748066
XGBoost (S2),0.2631578947368421,0.8928571428571429,1.1278598308563232,0.3268092143748066
XGBoost (S2),0.26455026455026454,0.8928571428571429,1.1311665773391724,0.3268092143748066
XGBoost (S2),0.26595744680851063,0.8928571428571429,1.1313034296035769,0.3268092143748066
XGBoost (S2),0.26737967914438504,0.8928571428571429,1.1330225467681885,0.3268092143748066
XGBoost (S2),0.26881720430107525,0.8928571428571429,1.1330482959747314,0.3268092143748066
XGBoost (S2),0.2648648648648649,0.875,1.1337101459503174,0.3268092143748066
XGBoost (S2),0.266304347826087,0.875,1.138367772102356,0.3268092143748066
XGBoost (S2),0.2677595628415301,0.875,1.138904094696045,0.3268092143748066
XGBoost (S2),0.2692307692307692,0.875,1.1391453742980957,0.3268092143748066
XGBoost (S2),0.27071823204419887,0.875,1.14002525806427,0.3268092143748066
XGBoost (S2),0.26666666666666666,0.8571428571428571,1.1416364908218384,0.3268092143748066
XGBoost (S2),0.2681564245810056,0.8571428571428571,1.1425327062606812,0.3268092143748066
XGBoost (S2),0.2696629213483146,0.8571428571428571,1.1428992748260498,0.3268092143748066
XGBoost (S2),0.2711864406779661,0.8571428571428571,1.1446539163589478,0.3268092143748066
XGBoost (S2),0.2727272727272727,0.8571428571428571,1.1450965404510498,0.3268092143748066
XGBoost (S2),0.2742857142857143,0.8571428571428571,1.146972894668579,0.3268092143748066
XGBoost (S2),0.27586206896551724,0.8571428571428571,1.147395133972168,0.3268092143748066
XGBoost (S2),0.27167630057803466,0.8392857142857143,1.1493849754333496,0.3268092143748066
XGBoost (S2),0.27325581395348836,0.8392857142857143,1.1498243808746338,0.3268092143748066
XGBoost (S2),0.27485380116959063,0.8392857142857143,1.151721715927124,0.3268092143748066
XGBoost (S2),0.27647058823529413,0.8392857142857143,1.1519931554794312,0.3268092143748066
XGBoost (S2),0.2781065088757396,0.8392857142857143,1.152010798454285,0.3268092143748066
XGBoost (S2),0.27380952380952384,0.8214285714285714,1.1525309085845947,0.3268092143748066
XGBoost (S2),0.2754491017964072,0.8214285714285714,1.158883571624756,0.3268092143748066
XGBoost (S2),0.27710843373493976,0.8214285714285714,1.159104585647583,0.3268092143748066
XGBoost (S2),0.2727272727272727,0.8035714285714286,1.1648013591766355,0.3268092143748066
XGBoost (S2),0.27439024390243905,0.8035714285714286,1.1652276515960691,0.3268092143748066
XGBoost (S2),0.26993865030674846,0.7857142857142857,1.1679385900497437,0.3268092143748066
XGBoost (S2),0.2716049382716049,0.7857142857142857,1.1681416034698486,0.3268092143748066
XGBoost (S2),0.2670807453416149,0.7678571428571429,1.169041633605957,0.3268092143748066
XGBoost (S2),0.26875,0.7678571428571429,1.1699225902557373,0.3268092143748066
XGBoost (S2),0.27044025157232704,0.7678571428571429,1.1706434488296509,0.3268092143748066
XGBoost (S2),0.2721518987341772,0.7678571428571429,1.1759099960327148,0.3268092143748066
XGBoost (S2),0.27388535031847133,0.7678571428571429,1.1763012409210205,0.3268092143748066
XGBoost (S2),0.2692307692307692,0.75,1.176913142204285,0.3268092143748066
XGBoost (S2),0.2709677419354839,0.75,1.17704176902771,0.3268092143748066
XGBoost (S2),0.2727272727272727,0.75,1.1778045892715454,0.3268092143748066
XGBoost (S2),0.27450980392156865,0.75,1.17812979221344,0.3268092143748066
XGBoost (S2),0.27631578947368424,0.75,1.1807316541671753,0.3268092143748066
XGBoost (S2),0.2781456953642384,0.75,1.18297016620636,0.3268092143748066
XGBoost (S2),0.28,0.75,1.1837375164031982,0.3268092143748066
XGBoost (S2),0.28187919463087246,0.75,1.184159755706787,0.3268092143748066
XGBoost (S2),0.28378378378378377,0.75,1.1849956512451172,0.3268092143748066
XGBoost (S2),0.2789115646258503,0.7321428571428571,1.1879096031188965,0.3268092143748066
XGBoost (S2),0.2808219178082192,0.7321428571428571,1.1885184049606323,0.3268092143748066
XGBoost (S2),0.2827586206896552,0.7321428571428571,1.1897021532058716,0.3268092143748066
XGBoost (S2),0.2847222222222222,0.7321428571428571,1.1900739669799805,0.3268092143748066
XGBoost (S2),0.2867132867132867,0.7321428571428571,1.190821409225464,0.3268092143748066
XGBoost (S2),0.2887323943661972,0.7321428571428571,1.1911983489990234,0.3268092143748066
XGBoost (S2),0.2907801418439716,0.7321428571428571,1.1918247938156128,0.3268092143748066
XGBoost (S2),0.29285714285714287,0.7321428571428571,1.1930207014083862,0.3268092143748066
XGBoost (S2),0.2949640287769784,0.7321428571428571,1.1984573602676392,0.3268092143748066
XGBoost (S2),0.2898550724637681,0.7142857142857143,1.2012137174606323,0.3268092143748066
XGBoost (S2),0.2846715328467153,0.6964285714285714,1.203516125679016,0.3268092143748066
XGBoost (S2),0.27941176470588236,0.6785714285714286,1.2057956457138062,0.3268092143748066
XGBoost (S2),0.2814814814814815,0.6785714285714286,1.206239938735962,0.3268092143748066
XGBoost (S2),0.2835820895522388,0.6785714285714286,1.2078180313110352,0.3268092143748066
XGBoost (S2),0.2857142857142857,0.6785714285714286,1.208777666091919,0.3268092143748066
XGBoost (S2),0.2878787878787879,0.6785714285714286,1.2091879844665527,0.3268092143748066
XGBoost (S2),0.2824427480916031,0.6607142857142857,1.2170900106430054,0.3268092143748066
XGBoost (S2),0.2846153846153846,0.6607142857142857,1.2184510231018066,0.3268092143748066
XGBoost (S2),0.2868217054263566,0.6607142857142857,1.218980312347412,0.3268092143748066
XGBoost (S2),0.2890625,0.6607142857142857,1.2217844724655151,0.3268092143748066
XGBoost (S2),0.28346456692913385,0.6428571428571429,1.221802830696106,0.3268092143748066
XGBoost (S2),0.2857142857142857,0.6428571428571429,1.222329020500183,0.3268092143748066
XGBoost (S2),0.288,0.6428571428571429,1.2226786613464355,0.3268092143748066
XGBoost (S2),0.28225806451612906,0.625,1.2230116128921509,0.3268092143748066
XGBoost (S2),0.2845528455284553,0.625,1.2243448495864868,0.3268092143748066
XGBoost (S2),0.28688524590163933,0.625,1.2253546714782717,0.3268092143748066
XGBoost (S2),0.2809917355371901,0.6071428571428571,1.2278146743774414,0.3268092143748066
XGBoost (S2),0.2833333333333333,0.6071428571428571,1.2280666828155518,0.3268092143748066
XGBoost (S2),0.2857142857142857,0.6071428571428571,1.2280958890914917,0.3268092143748066
XGBoost (S2),0.288135593220339,0.6071428571428571,1.2281794548034668,0.3268092143748066
XGBoost (S2),0.2905982905982906,0.6071428571428571,1.2310785055160522,0.3268092143748066
XGBoost (S2),0.29310344827586204,0.6071428571428571,1.2319594621658323,0.3268092143748066
XGBoost (S2),0.2956521739130435,0.6071428571428571,1.2356244325637815,0.3268092143748066
XGBoost (S2),0.2982456140350877,0.6071428571428571,1.237816572189331,0.3268092143748066
XGBoost (S2),0.3008849557522124,0.6071428571428571,1.238495707511902,0.3268092143748066
XGBoost (S2),0.30357142857142855,0.6071428571428571,1.2406964302062988,0.3268092143748066
XGBoost (S2),0.2972972972972973,0.5892857142857143,1.2412549257278442,0.3268092143748066
XGBoost (S2),0.2909090909090909,0.5714285714285714,1.2415294647216797,0.3268092143748066
XGBoost (S2),0.29357798165137616,0.5714285714285714,1.2427338361740112,0.3268092143748066
XGBoost (S2),0.2962962962962963,0.5714285714285714,1.2450686693191528,0.3268092143748066
XGBoost (S2),0.29906542056074764,0.5714285714285714,1.2462059259414673,0.3268092143748066
XGBoost (S2),0.29245283018867924,0.5535714285714286,1.246321201324463,0.3268092143748066
XGBoost (S2),0.2857142857142857,0.5357142857142857,1.2496356964111328,0.3268092143748066
XGBoost (S2),0.27884615384615385,0.5178571428571429,1.2503712177276611,0.3268092143748066
XGBoost (S2),0.2815533980582524,0.5178571428571429,1.2513374090194702,0.3268092143748066
XGBoost (S2),0.28431372549019607,0.5178571428571429,1.2517237663269043,0.3268092143748066
XGBoost (S2),0.27722772277227725,0.5,1.2532557249069214,0.3268092143748066
XGBoost (S2),0.28,0.5,1.2536004781723022,0.3268092143748066
XGBoost (S2),0.2828282828282828,0.5,1.2550262212753296,0.3268092143748066
XGBoost (S2),0.2857142857142857,0.5,1.255539059638977,0.3268092143748066
XGBoost (S2),0.28865979381443296,0.5,1.2573153972625732,0.3268092143748066
XGBoost (S2),0.2916666666666667,0.5,1.2610273361206057,0.3268092143748066
XGBoost (S2),0.29473684210526313,0.5,1.2615399360656738,0.3268092143748066
XGBoost (S2),0.2978723404255319,0.5,1.2625253200531006,0.3268092143748066
XGBoost (S2),0.2903225806451613,0.48214285714285715,1.2625281810760498,0.3268092143748066
XGBoost (S2),0.29347826086956524,0.48214285714285715,1.2632849216461182,0.3268092143748066
XGBoost (S2),0.2967032967032967,0.48214285714285715,1.2642316818237305,0.3268092143748066
XGBoost (S2),0.3,0.48214285714285715,1.2662615776062012,0.3268092143748066
XGBoost (S2),0.30337078651685395,0.48214285714285715,1.269218683242798,0.3268092143748066
XGBoost (S2),0.3068181818181818,0.48214285714285715,1.2728447914123535,0.3268092143748066
XGBoost (S2),0.3103448275862069,0.48214285714285715,1.2736144065856934,0.3268092143748066
XGBoost (S2),0.313953488372093,0.48214285714285715,1.2739795446395874,0.3268092143748066
XGBoost (S2),0.3058823529411765,0.4642857142857143,1.2742069959640503,0.3268092143748066
XGBoost (S2),0.30952380952380953,0.4642857142857143,1.275855541229248,0.3268092143748066
XGBoost (S2),0.3132530120481928,0.4642857142857143,1.2774946689605713,0.3268092143748066
XGBoost (S2),0.3170731707317073,0.4642857142857143,1.2783430814743042,0.3268092143748066
XGBoost (S2),0.32098765432098764,0.4642857142857143,1.2810966968536377,0.3268092143748066
XGBoost (S2),0.325,0.4642857142857143,1.2818148136138916,0.3268092143748066
XGBoost (S2),0.3291139240506329,0.4642857142857143,1.282987356185913,0.3268092143748066
XGBoost (S2),0.32051282051282054,0.44642857142857145,1.2834876775741575,0.3268092143748066
XGBoost (S2),0.3246753246753247,0.44642857142857145,1.2852851152420044,0.3268092143748066
XGBoost (S2),0.32894736842105265,0.44642857142857145,1.285751461982727,0.3268092143748066
XGBoost (S2),0.32,0.42857142857142855,1.2861353158950806,0.3268092143748066
XGBoost (S2),0.32432432432432434,0.42857142857142855,1.287203311920166,0.3268092143748066
XGBoost (S2),0.3287671232876712,0.42857142857142855,1.2889256477355957,0.3268092143748066
XGBoost (S2),0.3194444444444444,0.4107142857142857,1.2894179821014404,0.3268092143748066
XGBoost (S2),0.30985915492957744,0.39285714285714285,1.2904573678970337,0.3268092143748066
XGBoost (S2),0.3142857142857143,0.39285714285714285,1.290992021560669,0.3268092143748066
XGBoost (S2),0.3188405797101449,0.39285714285714285,1.2928632497787476,0.3268092143748066
XGBoost (S2),0.3235294117647059,0.39285714285714285,1.2929896116256714,0.3268092143748066
XGBoost (S2),0.3283582089552239,0.39285714285714285,1.2930155992507937,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.39285714285714285,1.2947181463241575,0.3268092143748066
XGBoost (S2),0.3384615384615385,0.39285714285714285,1.2969353199005127,0.3268092143748066
XGBoost (S2),0.328125,0.375,1.297104001045227,0.3268092143748066
XGBoost (S2),0.31746031746031744,0.35714285714285715,1.2976188659667969,0.3268092143748066
XGBoost (S2),0.3225806451612903,0.35714285714285715,1.298062801361084,0.3268092143748066
XGBoost (S2),0.32786885245901637,0.35714285714285715,1.2998628616333008,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.35714285714285715,1.303705096244812,0.3268092143748066
XGBoost (S2),0.3220338983050847,0.3392857142857143,1.3040060997009275,0.3268092143748066
XGBoost (S2),0.3275862068965517,0.3392857142857143,1.3043760061264038,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.3392857142857143,1.3069710731506348,0.3268092143748066
XGBoost (S2),0.32142857142857145,0.32142857142857145,1.3084800243377686,0.3268092143748066
XGBoost (S2),0.32727272727272727,0.32142857142857145,1.308601975440979,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.32142857142857145,1.3116854429244995,0.3268092143748066
XGBoost (S2),0.33962264150943394,0.32142857142857145,1.3120813369750977,0.3268092143748066
XGBoost (S2),0.3269230769230769,0.30357142857142855,1.3153611421585083,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.30357142857142855,1.31697678565979,0.3268092143748066
XGBoost (S2),0.34,0.30357142857142855,1.319191813468933,0.3268092143748066
XGBoost (S2),0.3469387755102041,0.30357142857142855,1.3210899829864502,0.3268092143748066
XGBoost (S2),0.3541666666666667,0.30357142857142855,1.3239452838897705,0.3268092143748066
XGBoost (S2),0.3617021276595745,0.30357142857142855,1.3245028257369995,0.3268092143748066
XGBoost (S2),0.3695652173913043,0.30357142857142855,1.3280963897705078,0.3268092143748066
XGBoost (S2),0.35555555555555557,0.2857142857142857,1.3290321826934814,0.3268092143748066
XGBoost (S2),0.3409090909090909,0.26785714285714285,1.3322224617004397,0.3268092143748066
XGBoost (S2),0.3488372093023256,0.26785714285714285,1.334236979484558,0.3268092143748066
XGBoost (S2),0.35714285714285715,0.26785714285714285,1.3351624011993408,0.3268092143748066
XGBoost (S2),0.34146341463414637,0.25,1.33673357963562,0.3268092143748066
XGBoost (S2),0.325,0.23214285714285715,1.3404148817062378,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.23214285714285715,1.3431975841522217,0.3268092143748066
XGBoost (S2),0.34210526315789475,0.23214285714285715,1.3434534072875977,0.3268092143748066
XGBoost (S2),0.35135135135135137,0.23214285714285715,1.3442010879516602,0.3268092143748066
XGBoost (S2),0.3611111111111111,0.23214285714285715,1.344385862350464,0.3268092143748066
XGBoost (S2),0.37142857142857144,0.23214285714285715,1.3465269804000854,0.3268092143748066
XGBoost (S2),0.38235294117647056,0.23214285714285715,1.3530385494232178,0.3268092143748066
XGBoost (S2),0.36363636363636365,0.21428571428571427,1.3551000356674194,0.3268092143748066
XGBoost (S2),0.375,0.21428571428571427,1.3566396236419678,0.3268092143748066
XGBoost (S2),0.3548387096774194,0.19642857142857142,1.3576794862747192,0.3268092143748066
XGBoost (S2),0.36666666666666664,0.19642857142857142,1.3592963218688965,0.3268092143748066
XGBoost (S2),0.3793103448275862,0.19642857142857142,1.359789252281189,0.3268092143748066
XGBoost (S2),0.39285714285714285,0.19642857142857142,1.3602765798568726,0.3268092143748066
XGBoost (S2),0.37037037037037035,0.17857142857142858,1.3626203536987305,0.3268092143748066
XGBoost (S2),0.38461538461538464,0.17857142857142858,1.3649550676345823,0.3268092143748066
XGBoost (S2),0.4,0.17857142857142858,1.364973783493042,0.3268092143748066
XGBoost (S2),0.4166666666666667,0.17857142857142858,1.3656551837921145,0.3268092143748066
XGBoost (S2),0.43478260869565216,0.17857142857142858,1.3661601543426514,0.3268092143748066
XGBoost (S2),0.4090909090909091,0.16071428571428573,1.3676270246505735,0.3268092143748066
XGBoost (S2),0.42857142857142855,0.16071428571428573,1.368391513824463,0.3268092143748066
XGBoost (S2),0.4,0.14285714285714285,1.3698581457138062,0.3268092143748066
XGBoost (S2),0.3684210526315789,0.125,1.3699127435684204,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.10714285714285714,1.3733363151550293,0.3268092143748066
XGBoost (S2),0.29411764705882354,0.08928571428571429,1.375495672225952,0.3268092143748066
XGBoost (S2),0.3125,0.08928571428571429,1.3756864070892334,0.3268092143748066
XGBoost (S2),0.26666666666666666,0.07142857142857142,1.380449295043945,0.3268092143748066
XGBoost (S2),0.2857142857142857,0.07142857142857142,1.3814243078231812,0.3268092143748066
XGBoost (S2),0.3076923076923077,0.07142857142857142,1.385777235031128,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.07142857142857142,1.3866119384765625,0.3268092143748066
XGBoost (S2),0.36363636363636365,0.07142857142857142,1.3888537883758545,0.3268092143748066
XGBoost (S2),0.3,0.05357142857142857,1.3910239934921265,0.3268092143748066
XGBoost (S2),0.3333333333333333,0.05357142857142857,1.3911923170089722,0.3268092143748066
XGBoost (S2),0.375,0.05357142857142857,1.4169749021530151,0.3268092143748066
XGBoost (S2),0.42857142857142855,0.05357142857142857,1.4251900911331177,0.3268092143748066
XGBoost (S2),0.5,0.05357142857142857,1.4390307664871216,0.3268092143748066
XGBoost (S2),0.6,0.05357142857142857,1.4520549774169922,0.3268092143748066
XGBoost (S2),0.5,0.03571428571428571,1.4626336097717283,0.3268092143748066
XGBoost (S2),0.6666666666666666,0.03571428571428571,1.4690324068069458,0.3268092143748066
XGBoost (S2),0.5,0.017857142857142856,1.5071085691452026,0.3268092143748066
XGBoost (S2),0.0,0.0,1.5554614067077637,0.3268092143748066
XGBoost (S2),1.0,0.0,,0.3268092143748066
LightGBM (S2),0.2066420664206642,1.0,0.7903827043795747,0.2927658401049431
LightGBM (S2),0.2074074074074074,1.0,0.7926181409738632,0.2927658401049431
LightGBM (S2),0.20817843866171004,1.0,0.8483711864396704,0.2927658401049431
LightGBM (S2),0.208955223880597,1.0,0.8507740077966006,0.2927658401049431
LightGBM (S2),0.20973782771535582,1.0,0.8512711207726347,0.2927658401049431
LightGBM (S2),0.21052631578947367,1.0,0.8588094354636967,0.2927658401049431
LightGBM (S2),0.21132075471698114,1.0,0.8656593124669524,0.2927658401049431
LightGBM (S2),0.21212121212121213,1.0,0.8789645477638433,0.2927658401049431
LightGBM (S2),0.21292775665399238,1.0,0.8823440191908436,0.2927658401049431
LightGBM (S2),0.21374045801526717,1.0,0.8823492310022619,0.2927658401049431
LightGBM (S2),0.21455938697318008,1.0,0.8833643083404397,0.2927658401049431
LightGBM (S2),0.2153846153846154,1.0,0.8837243239118415,0.2927658401049431
LightGBM (S2),0.21621621621621623,1.0,0.8846659055098073,0.2927658401049431
LightGBM (S2),0.21705426356589147,1.0,0.8871942262190035,0.2927658401049431
LightGBM (S2),0.2178988326848249,1.0,0.8970465763670724,0.2927658401049431
LightGBM (S2),0.21875,1.0,0.898221132284642,0.2927658401049431
LightGBM (S2),0.2196078431372549,1.0,0.8987698136222497,0.2927658401049431
LightGBM (S2),0.2204724409448819,1.0,0.9015538602033336,0.2927658401049431
LightGBM (S2),0.22134387351778656,1.0,0.9034681895245416,0.2927658401049431
LightGBM (S2),0.2222222222222222,1.0,0.911922346103078,0.2927658401049431
LightGBM (S2),0.22310756972111553,1.0,0.9120877753257156,0.2927658401049431
LightGBM (S2),0.224,1.0,0.9140560327483968,0.2927658401049431
LightGBM (S2),0.2248995983935743,1.0,0.9334224535202746,0.2927658401049431
LightGBM (S2),0.22580645161290322,1.0,0.9353229817619386,0.2927658401049431
LightGBM (S2),0.22672064777327935,1.0,0.9373411393343566,0.2927658401049431
LightGBM (S2),0.22764227642276422,1.0,0.9379005646957044,0.2927658401049431
LightGBM (S2),0.22857142857142856,1.0,0.941618616461229,0.2927658401049431
LightGBM (S2),0.22950819672131148,1.0,0.9430834096383784,0.2927658401049431
LightGBM (S2),0.23045267489711935,1.0,0.9543120671798624,0.2927658401049431
LightGBM (S2),0.22727272727272727,0.9821428571428571,0.9625079804840116,0.2927658401049431
LightGBM (S2),0.22821576763485477,0.9821428571428571,0.9647139195087632,0.2927658401049431
LightGBM (S2),0.22916666666666666,0.9821428571428571,0.973065253177438,0.2927658401049431
LightGBM (S2),0.2301255230125523,0.9821428571428571,0.9792160696294752,0.2927658401049431
LightGBM (S2),0.23109243697478993,0.9821428571428571,0.9878748293652004,0.2927658401049431
LightGBM (S2),0.2320675105485232,0.9821428571428571,0.992505452357796,0.2927658401049431
LightGBM (S2),0.2330508474576271,0.9821428571428571,0.9973318902304916,0.2927658401049431
LightGBM (S2),0.23404255319148937,0.9821428571428571,0.9976019283008756,0.2927658401049431
LightGBM (S2),0.23504273504273504,0.9821428571428571,0.9990827370949398,0.2927658401049431
LightGBM (S2),0.23605150214592274,0.9821428571428571,1.005248207720697,0.2927658401049431
LightGBM (S2),0.23706896551724138,0.9821428571428571,1.0100331515287102,0.2927658401049431
LightGBM (S2),0.23809523809523808,0.9821428571428571,1.0135291063550895,0.2927658401049431
LightGBM (S2),0.2391304347826087,0.9821428571428571,1.0235483642153227,0.2927658401049431
LightGBM (S2),0.24017467248908297,0.9821428571428571,1.0291795366921006,0.2927658401049431
LightGBM (S2),0.2412280701754386,0.9821428571428571,1.029407247455495,0.2927658401049431
LightGBM (S2),0.2422907488986784,0.9821428571428571,1.0332343002918176,0.2927658401049431
LightGBM (S2),0.24336283185840707,0.9821428571428571,1.038896821211215,0.2927658401049431
LightGBM (S2),0.24444444444444444,0.9821428571428571,1.0426041113219686,0.2927658401049431
LightGBM (S2),0.24553571428571427,0.9821428571428571,1.04286629453716,0.2927658401049431
LightGBM (S2),0.24663677130044842,0.9821428571428571,1.0447116360098907,0.2927658401049431
LightGBM (S2),0.24774774774774774,0.9821428571428571,1.0524287943727142,0.2927658401049431
LightGBM (S2),0.248868778280543,0.9821428571428571,1.0590245241373522,0.2927658401049431
LightGBM (S2),0.25,0.9821428571428571,1.063563811668224,0.2927658401049431
LightGBM (S2),0.2511415525114155,0.9821428571428571,1.0639422298723002,0.2927658401049431
LightGBM (S2),0.25229357798165136,0.9821428571428571,1.065281831136208,0.2927658401049431
LightGBM (S2),0.2534562211981567,0.9821428571428571,1.0666476558650155,0.2927658401049431
LightGBM (S2),0.25462962962962965,0.9821428571428571,1.0721718530865083,0.2927658401049431
LightGBM (S2),0.2558139534883721,0.9821428571428571,1.0816120899766382,0.2927658401049431
LightGBM (S2),0.2570093457943925,0.9821428571428571,1.0817996364749909,0.2927658401049431
LightGBM (S2),0.25821596244131456,0.9821428571428571,1.0822294625075874,0.2927658401049431
LightGBM (S2),0.25943396226415094,0.9821428571428571,1.0848734206650772,0.2927658401049431
LightGBM (S2),0.26066350710900477,0.9821428571428571,1.088581646098894,0.2927658401049431
LightGBM (S2),0.2619047619047619,0.9821428571428571,1.091215964361998,0.2927658401049431
LightGBM (S2),0.2631578947368421,0.9821428571428571,1.0964149106722616,0.2927658401049431
LightGBM (S2),0.2644230769230769,0.9821428571428571,1.096838636565843,0.2927658401049431
LightGBM (S2),0.26570048309178745,0.9821428571428571,1.096915806495764,0.2927658401049431
LightGBM (S2),0.2669902912621359,0.9821428571428571,1.097576701514401,0.2927658401049431
LightGBM (S2),0.2682926829268293,0.9821428571428571,1.098513817941147,0.2927658401049431
LightGBM (S2),0.2696078431372549,0.9821428571428571,1.0989234226419713,0.2927658401049431
LightGBM (S2),0.270935960591133,0.9821428571428571,1.1032271062657408,0.2927658401049431
LightGBM (S2),0.2722772277227723,0.9821428571428571,1.112123643165666,0.2927658401049431
LightGBM (S2),0.2736318407960199,0.9821428571428571,1.1159332586605428,0.2927658401049431
LightGBM (S2),0.275,0.9821428571428571,1.1171068759492853,0.2927658401049431
LightGBM (S2),0.27638190954773867,0.9821428571428571,1.1176419611257742,0.2927658401049431
LightGBM (S2),0.2777777777777778,0.9821428571428571,1.1179662329668976,0.2927658401049431
LightGBM (S2),0.27918781725888325,0.9821428571428571,1.1232738725224245,0.2927658401049431
LightGBM (S2),0.28061224489795916,0.9821428571428571,1.124551526129105,0.2927658401049431
LightGBM (S2),0.28205128205128205,0.9821428571428571,1.1247640613901817,0.2927658401049431
LightGBM (S2),0.28350515463917525,0.9821428571428571,1.1252789449541991,0.2927658401049431
LightGBM (S2),0.2849740932642487,0.9821428571428571,1.1286285164817556,0.2927658401049431
LightGBM (S2),0.2864583333333333,0.9821428571428571,1.1314871159383826,0.2927658401049431
LightGBM (S2),0.2879581151832461,0.9821428571428571,1.1327401410721885,0.2927658401049431
LightGBM (S2),0.28421052631578947,0.9642857142857143,1.13338774851594,0.2927658401049431
LightGBM (S2),0.2804232804232804,0.9464285714285714,1.1356524286423026,0.2927658401049431
LightGBM (S2),0.28191489361702127,0.9464285714285714,1.1404137622370598,0.2927658401049431
LightGBM (S2),0.28342245989304815,0.9464285714285714,1.1413105177137564,0.2927658401049431
LightGBM (S2),0.2849462365591398,0.9464285714285714,1.141535415079819,0.2927658401049431
LightGBM (S2),0.2864864864864865,0.9464285714285714,1.143758564584339,0.2927658401049431
LightGBM (S2),0.28804347826086957,0.9464285714285714,1.1439417401859755,0.2927658401049431
LightGBM (S2),0.28415300546448086,0.9285714285714286,1.1448204532227255,0.2927658401049431
LightGBM (S2),0.2802197802197802,0.9107142857142857,1.1457853288868989,0.2927658401049431
LightGBM (S2),0.281767955801105,0.9107142857142857,1.1513090081123931,0.2927658401049431
LightGBM (S2),0.2833333333333333,0.9107142857142857,1.1522122537270112,0.2927658401049431
LightGBM (S2),0.2849162011173184,0.9107142857142857,1.1564558453828937,0.2927658401049431
LightGBM (S2),0.28651685393258425,0.9107142857142857,1.1582507039483003,0.2927658401049431
LightGBM (S2),0.2824858757062147,0.8928571428571429,1.1598393229418866,0.2927658401049431
LightGBM (S2),0.2840909090909091,0.8928571428571429,1.161418327114713,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.8928571428571429,1.1627920734943755,0.2927658401049431
LightGBM (S2),0.28735632183908044,0.8928571428571429,1.1640226627243395,0.2927658401049431
LightGBM (S2),0.28901734104046245,0.8928571428571429,1.1657892389234956,0.2927658401049431
LightGBM (S2),0.28488372093023256,0.875,1.1659486193480098,0.2927658401049431
LightGBM (S2),0.28654970760233917,0.875,1.1670521741843176,0.2927658401049431
LightGBM (S2),0.2823529411764706,0.8571428571428571,1.1677855744044277,0.2927658401049431
LightGBM (S2),0.28402366863905326,0.8571428571428571,1.169295047703382,0.2927658401049431
LightGBM (S2),0.27976190476190477,0.8392857142857143,1.170907883748985,0.2927658401049431
LightGBM (S2),0.281437125748503,0.8392857142857143,1.1725136065727686,0.2927658401049431
LightGBM (S2),0.28313253012048195,0.8392857142857143,1.1732470008799225,0.2927658401049431
LightGBM (S2),0.2787878787878788,0.8214285714285714,1.1767837538618673,0.2927658401049431
LightGBM (S2),0.2804878048780488,0.8214285714285714,1.180844796339528,0.2927658401049431
LightGBM (S2),0.2822085889570552,0.8214285714285714,1.1825731849867975,0.2927658401049431
LightGBM (S2),0.2839506172839506,0.8214285714285714,1.1829196467479357,0.2927658401049431
LightGBM (S2),0.2857142857142857,0.8214285714285714,1.1837556009370611,0.2927658401049431
LightGBM (S2),0.28125,0.8035714285714286,1.1876238263357624,0.2927658401049431
